0.9752833761317248	fpr	tpr
56	0.03259259259259259	0.838856543927875
57	0.03323485967503693	0.8395414754347243
58	0.033607169529499624	0.8401625934471466
59	0.035847647498132934	0.840783711459569
60	0.0362962962962963	0.8447837114595689
61	0.03851851851851852	0.8454503781262357
62	0.038834951456310676	0.8460714961386581
63	0.041075429424943986	0.8466926141510804
64	0.04148148148148148	0.8480259474844136
65	0.041788856304985335	0.8487612416020607
66	0.041822255414488425	0.849382359614483
67	0.042222222222222223	0.8527156929478164
68	0.044062733383121735	0.8533368109602387
69	0.044444444444444446	0.854670144293572
70	0.04480955937266617	0.8552912623059944
71	0.045454545454545456	0.8560265564236416
72	0.045925925925925926	0.8566932230903083
73	0.04705003734129948	0.857935459115153
74	0.04814814814814815	0.8586021257818196
75	0.04962962962962963	0.8599354591151529
76	0.05227781926811053	0.8605565771275753
77	0.052592592592592594	0.8612232437942419
78	0.05333333333333334	0.8625565771275753
79	0.0537714712471994	0.8631776951399976
80	0.054814814814814816	0.8638443618066644
81	0.05526512322628827	0.8657077158439315
82	0.05601194921583271	0.868192187893621
83	0.056296296296296296	0.8688588545602876
84	0.05703703703703704	0.8695255212269541
85	0.057777777777777775	0.8708588545602876
86	0.05825242718446602	0.8714799725727099
87	0.05925925925925926	0.8721466392393766
88	0.06	0.8741466392393766
89	0.060117302052785926	0.8748819333570236
90	0.06074074074074074	0.8755486000236902
91	0.061239731142643763	0.8761697180361125
92	0.061299852289512555	0.876854649542962
93	0.0619865571321882	0.8774757675553844
94	0.06222222222222222	0.8801424342220509
95	0.06646751306945482	0.8807635522344732
96	0.06721433905899925	0.8813846702468956
97	0.06962962962962962	0.8820513369135623
98	0.07111111111111111	0.8840513369135623
99	0.07169529499626587	0.885293572938407
100	0.07244212098581031	0.8859146909508293
101	0.0725925925925926	0.8865813576174959
102	0.07404692082111437	0.8873166517351431
103	0.07407407407407407	0.8879833184018098
104	0.07555555555555556	0.8886499850684764
105	0.07629629629629629	0.8893166517351432
106	0.07703703703703704	0.8899833184018098
107	0.07766990291262135	0.893710026476344
108	0.07841672890216579	0.8943311444887664
109	0.07851851851851852	0.894997811155433
110	0.07991038088125467	0.8968611651927001
111	0.08065720687079911	0.8981034012175447
112	0.08140403286034353	0.8987245192299671
113	0.08215085884988797	0.8999667552548118
114	0.08364451082897685	0.9005878732672341
115	0.08439133681852129	0.9018301092920789
116	0.08513816280806571	0.9024512273045012
117	0.08518518518518518	0.9037845606378345
118	0.08737864077669903	0.9044056786502569
119	0.08814814814814814	0.9050723453169237
120	0.08961911874533234	0.9056934633293461
121	0.09036594473487677	0.9063145813417683
122	0.09111111111111111	0.9069812480084349
123	0.09111277072442121	0.9076023660208575
124	0.09185959671396565	0.9082234840332799
125	0.09259259259259259	0.9095568173666132
126	0.09410007468259896	0.9101779353790356
127	0.09777777777777778	0.9108446020457022
128	0.09783420463032114	0.9120868380705469
129	0.10007468259895444	0.9127079560829692
130	0.10074074074074074	0.9133746227496358
131	0.10082150858849888	0.9139957407620581
132	0.10444444444444445	0.914662407428725
133	0.10518518518518519	0.9153290740953915
134	0.10635155096011817	0.9160140056022408
135	0.10740740740740741	0.9166806722689076
136	0.10828976848394324	0.91730179028133
137	0.10888888888888888	0.9186351236146632
138	0.11037037037037037	0.9193017902813299
139	0.11053024645257654	0.9205440263061746
140	0.11501120238984316	0.921165144318597
141	0.11555555555555555	0.9218318109852637
142	0.11703703703703704	0.9224984776519303
143	0.11851851851851852	0.9231651443185969
144	0.11874533233756535	0.9237862623310192
145	0.11925925925925926	0.9251195956643526
146	0.11949215832710978	0.925740713676775
147	0.12074074074074075	0.9264073803434417
148	0.12222222222222222	0.9277407136767751
149	0.12247946228528753	0.9283618316891975
150	0.12444444444444444	0.9296951650225307
151	0.12518518518518518	0.9303618316891974
152	0.13069454817027631	0.9309829497016198
153	0.13196480938416422	0.9317182438192668
154	0.13816280806572068	0.9323393618316892
155	0.140403286034354	0.9329604798441116
156	0.14488424197162061	0.9342027158689563
157	0.14563106796116504	0.9348238338813786
158	0.15683345780433158	0.935444951893801
159	0.15982076176250934	0.9360660699062233
160	0.16206123973114264	0.9366871879186457
161	0.1656891495601173	0.9374224820362927
162	0.16579536967886482	0.9380436000487151
163	0.169529499626587	0.9386647180611375
164	0.17625093353248694	0.9392858360735599
165	0.17699775952203137	0.9399069540859821
166	0.1781524926686217	0.9406422482036291
167	0.17923823749066467	0.9412633662160517
168	0.18446601941747573	0.9418844842284742
169	0.18475073313782991	0.9426197783461211
170	0.18521284540702015	0.9432408963585435
171	0.1941747572815534	0.9451042503958105
172	0.19716206123973115	0.9457253684082328
173	0.19790888722927558	0.9469676044330775
174	0.20537714712471994	0.9482098404579222
175	0.20687079910380882	0.9488309584703446
176	0.20747800586510265	0.9495662525879917
177	0.21334310850439883	0.9503015467056388
178	0.21657953696788648	0.9509226647180611
179	0.2173263629574309	0.9515437827304835
180	0.21882001493651979	0.9521649007429058
181	0.2210604929051531	0.9527860187553282
182	0.22330097087378642	0.9540282547801731
183	0.22404779686333084	0.9546493727925954
184	0.22554144884241972	0.9558916088174401
185	0.22628827483196415	0.9565127268298624
186	0.2270351008215086	0.9577549628547072
187	0.2292755787901419	0.9583760808671296
188	0.23076923076923078	0.9589971988795518
189	0.2315160567587752	0.9596183168919742
190	0.23226288274831963	0.9602394349043966
191	0.2337565347274085	0.9608605529168189
192	0.2352501867064974	0.9614816709292413
193	0.2362962962962963	0.962148337595908
194	0.239731142643764	0.9640116916331751
195	0.24047796863330845	0.9646328096455974
196	0.2419716206123973	0.9658750456704421
197	0.24271844660194175	0.9671172816952869
198	0.24645257654966393	0.9677383997077091
199	0.24719940253920836	0.9683595177201315
200	0.24869305451829724	0.9689806357325539
201	0.2501867064973861	0.9696017537449763
202	0.25168035847647496	0.9714651077822435
203	0.2524271844660194	0.9720862257946659
204	0.2587976539589443	0.9728215199123127
205	0.26064227035100823	0.9734426379247353
206	0.26099706744868034	0.9741779320423822
207	0.2643764002987304	0.9747990500548045
208	0.2703510082150859	0.9760412860796492
209	0.2710978342046303	0.977283522104494
210	0.2725914861837192	0.9779046401169162
211	0.2727272727272727	0.9786399342345634
212	0.2770724421209858	0.9792610522469858
213	0.2815533980582524	0.9811244062842528
214	0.28519061583577715	0.9818597004018998
215	0.2867811799850635	0.9824808184143222
216	0.2882748319641524	0.9831019364267446
217	0.28885630498533726	0.9838372305443916
218	0.29200896191187453	0.984458348556814
219	0.30470500373412995	0.9850794665692364
220	0.3057184750733138	0.9858147606868833
221	0.31590739357729647	0.9864358786993057
222	0.3159824046920821	0.9871711728169528
223	0.32038123167155425	0.988641761052247
224	0.3218475073313783	0.9893770551698939
225	0.3278566094100075	0.9899981731823162
226	0.32935026138909634	0.9906192911947388
227	0.3300970873786408	0.9912404092071612
228	0.33383121732636295	0.9918615272195834
229	0.3343108504398827	0.9925968213372306
230	0.33980582524271846	0.993217939349653
231	0.3412994772218073	0.9938390573620752
232	0.34310850439882695	0.9945743514797224
233	0.3577296489917849	0.9951954694921448
234	0.35847647498132934	0.995816587504567
235	0.368185212845407	0.9964377055169894
236	0.36950146627565983	0.9971729996346366
237	0.37023460410557185	0.9979082937522836
238	0.3719193427931292	0.9985294117647058
239	0.38049853372434017	0.9992647058823529
240	0.3914956011730205	1.0
241	0.7806499261447563	1.0
242	0.7821270310192023	1.0
243	1.0	1.0
